memory_percent,proc.memory.percent,cpu,proc.cpu.threads,disk./.usagePercent,disk./.usageGB,disk.nvme0n1p2.in,disk.nvme0n1p2.out,network.sent,network.recv,proc.memory.availableMB,proc.memory.rssMB,_timestamp,gpu.0.gpu,gpu.0.memory,gpu.0.memoryAllocated,gpu.0.memoryAllocatedBytes,gpu.0.temp,gpu.0.powerWatts,gpu.0.enforcedPowerLimitWatts,gpu.0.powerPercent,gpu.0.smClock,gpu.0.memoryClock,gpu.0.correctedMemoryErrors,gpu.0.uncorrectedMemoryErrors,gpu.0.fanSpeed,gpu.1.gpu,gpu.1.memory,gpu.1.memoryAllocated,gpu.1.memoryAllocatedBytes,gpu.1.temp,gpu.1.powerWatts,gpu.1.enforcedPowerLimitWatts,gpu.1.powerPercent,gpu.1.smClock,gpu.1.memoryClock,gpu.1.correctedMemoryErrors,gpu.1.uncorrectedMemoryErrors,gpu.1.fanSpeed
5.592737061674895,1.9660393713035371,2.6523676590005176,71,90.59168216269424,1612.8275756835938,0.859375,81.09375,5271832.0,12102827.0,485756.171875,10115.9140625,1787146324.3117547,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146339.3096642,100.0,76,86.78027589650083,41919905792,89.0,290.655,300.0,96.88499999999999,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.975,300.0,7.658333333333333,210,405,0,0,30
5.58554758807851,1.9660393713035371,2.641725331218242,71,90.59168666235483,1612.8276557922363,0.859375,81.578125,5373131.0,12347323.0,485793.1640625,10115.9140625,1787146339.3102567,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146354.3077781,100.0,71,86.79764152991231,41928294400,89.0,287.289,300.0,95.763,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.006,300.0,7.668666666666667,210,405,0,0,30
5.58309086827303,1.9660393713035371,2.6316726815481037,71,90.59168751943304,1612.8276710510254,0.859375,82.3984375,5413510.0,12492304.0,485805.8046875,10115.9140625,1787146354.3096712,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146369.3077967,100.0,70,86.79764152991231,41928294400,88.0,288.851,300.0,96.28366666666666,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.873,300.0,8.291,210,405,0,0,30
5.593602531569286,1.9660401304876551,2.621837041198728,71,90.59169244763274,1612.8277587890625,0.859375,88.5078125,5549395.0,12770156.0,485751.71875,10115.91796875,1787146369.3098843,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146384.307719,98.0,66,86.79764152991231,41928294400,88.0,281.902,300.0,93.96733333333333,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.373,300.0,10.457666666666666,210,405,0,0,30
5.627954094535413,1.9660401304876551,2.6123098673797553,71,90.59169287617185,1612.827766418457,0.859375,88.99609375,5586191.0,12956779.0,485574.96875,10115.91796875,1787146384.3103628,,,,,,,,,,,,,,,,,,,,,,,,,,
5.595517953098714,1.9660401304876551,2.603225049888998,71,90.591697590102,1612.8278503417969,0.859375,91.51171875,5691697.0,13224304.0,485741.86328125,10115.91796875,1787146399.31003,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146399.3097425,100.0,78,86.79764152991231,41928294400,89.0,288.975,300.0,96.325,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,30.934,300.0,10.311333333333334,210,405,0,0,30
5.597021896836247,1.9660401304876551,2.5943112917377733,71,90.59170251830169,1612.827938079834,0.859375,92.16796875,5788641.0,13484066.0,485734.125,10115.91796875,1787146414.310344,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146414.3132067,100.0,100,86.79764152991231,41928294400,89.0,284.365,300.0,94.78833333333334,1710,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.465,300.0,8.155,210,405,0,0,30
,,,,,,,,,,,,1787146429.3075435,100.0,59,86.79764152991231,41928294400,88.0,289.318,300.0,96.43933333333334,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.664,300.0,7.554666666666667,210,405,0,0,30
5.589250129021442,1.9660401304876551,2.5858535130485607,71,90.59170316111035,1612.8279495239258,0.859375,92.90625,5831340.0,13644018.0,485774.11328125,10115.91796875,1787146429.3097901,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146444.3075204,100.0,71,86.79764152991231,41928294400,89.0,290.303,300.0,96.76766666666666,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.157,300.0,7.718999999999999,210,405,0,0,30
5.594341217715989,1.9660401304876551,2.577563870664854,71,90.59170808931005,1612.828037261963,0.859375,97.08203125,5922814.0,13944179.0,485747.91796875,10115.91796875,1787146444.3118489,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146459.308366,100.0,73,86.79764152991231,41928294400,89.0,288.527,300.0,96.17566666666666,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.903,300.0,7.634333333333333,210,405,0,0,30
5.590876301401956,1.9660401304876551,2.5696891521222276,71,90.59171001773602,1612.8280715942383,0.859375,97.67578125,5961056.0,14146154.0,485765.74609375,10115.91796875,1787146459.3104153,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146474.307961,100.0,57,86.79764152991231,41928294400,89.0,293.407,300.0,97.80233333333332,1545,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.819,300.0,7.606333333333333,210,405,0,0,30
5.595796573669977,1.9660401304876551,2.561915959219468,71,90.5917149459357,1612.8281593322754,0.859375,98.515625,6084408.0,14459780.0,485740.4296875,10115.91796875,1787146474.3101568,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146489.3079426,100.0,73,86.79764152991231,41928294400,89.0,292.662,300.0,97.554,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.161,300.0,7.7203333333333335,210,405,0,0,30
5.582576141441103,1.9660401304876551,2.554529954531158,71,90.5917198741354,1612.8282470703125,0.859375,99.12109375,6177671.0,14758189.0,485808.453125,10115.91796875,1787146489.3087795,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146504.3074574,100.0,65,86.79764152991231,41928294400,89.0,293.607,300.0,97.869,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.946,300.0,7.648666666666667,210,405,0,0,30
5.581555038802546,1.9660401304876551,2.547266713900798,71,90.59172051694406,1612.8282585144043,0.859375,99.78515625,6221535.0,14925034.0,485813.70703125,10115.91796875,1787146504.3100698,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146519.3079045,100.0,73,86.79764152991231,41928294400,89.0,283.54,300.0,94.51333333333334,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.06,300.0,7.6866666666666665,210,405,0,0,30
5.594324515665396,1.9660401304876551,2.540361889290022,71,90.59172565941331,1612.8283500671387,0.859375,100.39453125,6319767.0,15337687.0,485748.00390625,10115.91796875,1787146519.3102193,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146534.3085294,100.0,67,86.79764152991231,41928294400,89.0,287.185,300.0,95.72833333333334,1665,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,25.761,300.0,8.587,210,405,0,0,30
5.590880856506663,1.9660401304876551,2.5335627193477714,71,90.59172587368288,1612.828353881836,0.859375,104.5546875,6359759.0,15510034.0,485765.72265625,10115.91796875,1787146534.310832,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146549.3075693,100.0,100,86.79764152991231,41928294400,88.0,282.697,300.0,94.23233333333333,1680,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.307,300.0,10.435666666666666,210,405,0,0,30
5.585064746979534,1.9660401304876551,2.5269522009202934,71,90.59173058761301,1612.8284378051758,0.859375,105.23046875,6459845.0,15758826.0,485795.6484375,10115.91796875,1787146549.3084579,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146564.3075264,100.0,78,86.79764152991231,41928294400,89.0,290.247,300.0,96.74900000000001,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,30.862,300.0,10.287333333333333,210,405,0,0,30
5.579740588760797,1.9660401304876551,2.5207245085897854,71,90.59173101615212,1612.8284454345703,0.859375,105.68359375,6497681.0,15931836.0,485823.04296875,10115.91796875,1787146564.3119042,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146579.3080063,100.0,79,86.79764152991231,41928294400,89.0,293.182,300.0,97.72733333333335,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.361,300.0,8.120333333333333,210,405,0,0,30
5.596464655693718,1.9660401304876551,2.514495522049455,71,90.59173594435181,1612.8285331726074,0.859375,106.7109375,6594762.0,16191729.0,485736.9921875,10115.91796875,1787146579.3090444,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146594.3075945,100.0,72,86.79764152991231,41928294400,89.0,288.485,300.0,96.16166666666666,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.975,300.0,7.658333333333333,210,405,0,0,30
5.583956338167421,1.9660401304876551,2.508530420445886,71,90.5917404440124,1612.82861328125,0.859375,107.17578125,6691535.0,16799669.0,485801.3515625,10115.91796875,1787146594.3093753,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146609.3086486,100.0,58,86.79764152991231,41928294400,89.0,290.42,300.0,96.80666666666667,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.213,300.0,7.737666666666667,210,405,0,0,30
5.586958911353661,1.9660401304876551,2.5026743549031747,71,90.59174108682106,1612.8286247253418,0.859375,107.890625,6733885.0,17000353.0,485785.90234375,10115.91796875,1787146609.3103755,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146624.3081694,95.0,71,86.79764152991231,41928294400,89.0,289.826,300.0,96.60866666666668,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.936,300.0,7.645333333333333,210,405,0,0,30
5.581121544671232,1.9660401304876551,2.4970634565423544,71,90.59174601502076,1612.828712463379,0.859375,108.46484375,6831249.0,17290720.0,485815.9375,10115.91796875,1787146624.3103852,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146639.308105,100.0,81,86.79764152991231,41928294400,89.0,288.309,300.0,96.10300000000001,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.726,300.0,7.575333333333332,210,405,0,0,30
5.597195749999242,1.9660401304876551,2.4915702856822994,71,90.59174622929032,1612.8287162780762,0.859375,109.0703125,6870560.0,17622393.0,485733.23046875,10115.91796875,1787146639.310409,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146654.309029,100.0,72,86.79764152991231,41928294400,89.0,278.342,300.0,92.78066666666666,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.07,300.0,7.6899999999999995,210,405,0,0,30
5.59002677437404,1.9660401304876551,2.486323113121001,71,90.59175115749001,1612.8288040161133,0.859375,109.8984375,6968488.0,18088985.0,485770.1171875,10115.91796875,1787146654.3107047,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146669.3082294,100.0,79,86.79764152991231,41928294400,89.0,292.964,300.0,97.65466666666667,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.06,300.0,7.6866666666666665,210,405,0,0,30
5.603057410573444,1.9660401304876551,2.4810686170014016,71,90.59175608568971,1612.8288917541504,0.859375,110.54296875,7074423.0,18383506.0,485703.0703125,10115.91796875,1787146669.3101428,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146684.308166,100.0,68,86.79764152991231,41928294400,89.0,280.378,300.0,93.45933333333333,1530,7601,0,0,84,1.0,0,0.032424893635495354,15663104,57.0,23.384,300.0,7.794666666666666,210,405,0,0,30
5.594323756481278,1.9660401304876551,2.475953391935752,71,90.59175694276792,1612.8289070129395,0.859375,111.09375,7114889.0,18513742.0,485748.0078125,10115.91796875,1787146684.3121045,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146699.3083613,100.0,59,86.79764152991231,41928294400,89.0,289.923,300.0,96.641,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,26.711,300.0,8.903666666666666,210,405,0,0,30
5.590807974831346,1.966041648855891,2.471065971790295,71,90.59176165669807,1612.8289909362793,0.859375,116.91015625,7214531.0,18760115.0,485766.09765625,10115.92578125,1787146699.3088396,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146714.3082328,100.0,69,86.79764152991231,41928294400,89.0,291.943,300.0,97.31433333333332,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.303,300.0,10.434333333333333,210,405,0,0,30
5.613876543437445,1.966041648855891,2.4662143472159586,71,90.59176229950671,1612.829002380371,0.859375,117.671875,7251574.0,18909990.0,485647.40234375,10115.92578125,1787146714.3099024,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146729.3091905,100.0,72,86.79764152991231,41928294400,89.0,288.348,300.0,96.116,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.4,300.0,8.133333333333333,210,405,0,0,30
5.590732056419558,1.966041648855891,2.461559720554956,71,90.59176701343686,1612.829086303711,0.859375,122.73046875,7351349.0,19149110.0,485766.48828125,10115.92578125,1787146729.3101456,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146744.3082776,100.0,73,86.79764152991231,41928294400,89.0,288.915,300.0,96.305,1560,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.637,300.0,8.212333333333333,210,405,0,0,30
5.595755577727612,1.966041648855891,2.4569705457610325,71,90.59176744197597,1612.8290939331055,0.859375,123.203125,7388430.0,19310441.0,485740.640625,10115.92578125,1787146744.309928,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146759.3080301,100.0,71,86.79764152991231,41928294400,89.0,287.566,300.0,95.85533333333332,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.242,300.0,7.747333333333334,210,405,0,0,30
5.589752708907484,1.966041648855891,2.4525823959216226,71,90.59177408433209,1612.8292121887207,0.859375,123.9375,7481405.0,19554870.0,485771.52734375,10115.92578125,1787146759.3102381,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146774.3072934,100.0,72,86.79764152991231,41928294400,89.0,290.988,300.0,96.99600000000001,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.927,300.0,7.642333333333333,210,405,0,0,30
5.61192392188624,1.966041648855891,2.4482187140561775,71,90.59177879826224,1612.8292961120605,0.859375,124.54296875,7580648.0,19816547.0,485657.44921875,10115.92578125,1787146774.3096075,,,,,,,,,,,,,,,,,,,,,,,,,,
5.587085695101349,1.966041648855891,2.4440799185004356,71,90.59177922680134,1612.829303741455,0.859375,125.1328125,7620311.0,19975106.0,485785.25,10115.92578125,1787146789.3085744,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146789.3090966,100.0,72,86.79764152991231,41928294400,89.0,282.965,300.0,94.32166666666666,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.151,300.0,7.7170000000000005,210,405,0,0,30
,,,,,,,,,,,,1787146804.3077805,100.0,60,86.79764152991231,41928294400,89.0,290.21,300.0,96.73666666666666,1545,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.857,300.0,7.619,210,405,0,0,30
5.595555912304608,1.966041648855891,2.439921842965967,71,90.59178436927058,1612.8293952941895,0.859375,126.171875,7712094.0,20227515.0,485741.66796875,10115.92578125,1787146804.311757,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146819.3085713,100.0,67,86.79764152991231,41928294400,89.0,277.877,300.0,92.62566666666667,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.152,300.0,7.717333333333333,210,405,0,0,30
5.602017328331939,1.966041648855891,2.435846703671523,71,90.59178501207924,1612.8294067382812,0.859375,126.65234375,7751938.0,20384894.0,485708.421875,10115.92578125,1787146819.3105726,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146834.3080292,100.0,61,86.79764152991231,41928294400,89.0,290.316,300.0,96.77199999999999,1575,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.058,300.0,7.686,210,405,0,0,30
5.595031316079148,1.966041648855891,2.4319678277357766,71,90.59179036881805,1612.829502105713,0.859375,130.09765625,7864574.0,20657898.0,485744.3671875,10115.92578125,1787146834.3087912,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146849.308115,100.0,77,86.79764152991231,41928294400,89.0,291.589,300.0,97.19633333333333,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.608,300.0,8.202666666666666,210,405,0,0,30
5.592849420924343,1.966041648855891,2.428065135741964,71,90.59179486847864,1612.8295822143555,0.859375,130.6171875,7997436.0,20955867.0,485755.59375,10115.92578125,1787146849.310299,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146864.30946,100.0,84,86.79764152991231,41928294400,89.0,292.248,300.0,97.416,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,27.052,300.0,9.017333333333333,210,405,0,0,30
5.582294484133367,1.966041648855891,2.4243640380884703,71,90.5917955112873,1612.8295936584473,0.859375,131.30859375,8048776.0,21145039.0,485809.90234375,10115.92578125,1787146864.3105228,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146879.3078973,100.0,78,86.79764152991231,41928294400,89.0,291.361,300.0,97.12033333333333,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.311,300.0,10.437000000000001,210,405,0,0,30
5.575291769829982,1.966041648855891,2.42068577422276,71,90.5918008680261,1612.829689025879,0.859375,132.09375,8161186.0,21398485.0,485845.93359375,10115.92578125,1787146879.3098981,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146894.3076208,100.0,71,86.79764152991231,41928294400,89.0,288.708,300.0,96.236,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.435,300.0,8.145,210,405,0,0,30
5.583573709372006,1.966041648855891,2.4171830034972284,71,90.59180108229566,1612.8296928405762,0.859375,132.6796875,8201171.0,21544527.0,485803.3203125,10115.92578125,1787146894.3089151,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146909.3080883,100.0,79,86.79764152991231,41928294400,89.0,289.435,300.0,96.47833333333334,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,23.772,300.0,7.9239999999999995,210,405,0,0,30
5.589634276185093,1.966041648855891,2.4136646784354374,71,90.59180601049535,1612.8297805786133,0.859375,133.29296875,8296412.0,21797546.0,485772.13671875,10115.92578125,1787146909.3088415,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146924.3087752,100.0,70,86.79764152991231,41928294400,89.0,289.992,300.0,96.664,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.309,300.0,7.769666666666667,210,405,0,0,30
5.583838664629148,1.966041648855891,2.4102871461814925,71,90.59180708184311,1612.8297996520996,0.859375,133.86328125,8335900.0,21967896.0,485801.95703125,10115.92578125,1787146924.3109353,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146939.308783,100.0,68,86.78027589650083,41919905792,89.0,290.502,300.0,96.834,1485,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.804,300.0,7.601333333333332,210,405,0,0,30
5.585925661769218,1.966041648855891,2.406934850637665,71,90.5918111529646,1612.8298721313477,0.859375,134.75390625,8551983.0,22405633.0,485791.21875,10115.92578125,1787146939.3098738,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146954.3085845,98.0,70,86.79764152991231,41928294400,89.0,285.692,300.0,95.23066666666668,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.038,300.0,7.679333333333334,210,405,0,0,30
5.603317051541761,1.966041648855891,2.403611232051153,71,90.5918160811643,1612.8299598693848,0.859375,135.81640625,8706508.0,22871700.0,485701.734375,10115.92578125,1787146954.3107946,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146969.307585,100.0,67,86.79764152991231,41928294400,88.0,287.317,300.0,95.77233333333334,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.894,300.0,7.631333333333333,210,405,0,0,30
5.591895885672278,1.966041648855891,2.4004640798078616,71,90.5918165097034,1612.8299674987793,0.859375,136.37890625,8749562.0,23037093.0,485760.5,10115.92578125,1787146969.3083353,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146984.3090637,100.0,100,86.79764152991231,41928294400,88.0,288.591,300.0,96.197,1800,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.275,300.0,7.758333333333332,210,405,0,0,30
5.576731182917495,1.966041648855891,2.397278170963514,71,90.59182143790309,1612.8300552368164,0.859375,138.09765625,8844743.0,23277673.0,485838.52734375,10115.92578125,1787146984.3103905,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787146999.3092248,100.0,75,86.79764152991231,41928294400,89.0,289.38,300.0,96.46000000000001,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.237,300.0,7.745666666666666,210,405,0,0,30
5.5752044636564255,1.966041648855891,2.39427664575736,71,90.59182165217264,1612.8300590515137,0.859375,138.5703125,8885361.0,23446335.0,485846.3828125,10115.92578125,1787146999.309817,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147014.3075552,100.0,72,86.79764152991231,41928294400,89.0,294.078,300.0,98.026,1545,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.774,300.0,8.258000000000001,210,405,0,0,30
5.5830415213053675,1.966041648855891,2.3912362385926773,71,90.59182658037234,1612.8301467895508,0.859375,139.5546875,8978629.0,23724528.0,485806.05859375,10115.92578125,1787147014.3095818,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147029.3083498,100.0,71,86.79764152991231,41928294400,89.0,289.257,300.0,96.419,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.482,300.0,10.494,210,405,0,0,30
5.5705013180461185,1.966041648855891,2.388369630280757,71,90.5918312943025,1612.8302307128906,0.859375,140.01953125,9077815.0,23990899.0,485870.58203125,10115.92578125,1787147029.3106277,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147044.3074043,100.0,65,86.79764152991231,41928294400,89.0,289.573,300.0,96.52433333333332,1635,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,31.135,300.0,10.378333333333334,210,405,0,0,30
5.571566453363514,1.966041648855891,2.385451285501268,71,90.59183193711114,1612.8302421569824,0.859375,140.70703125,9115958.0,24163654.0,485865.1015625,10115.92578125,1787147044.3086991,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147059.3079245,100.0,71,86.79764152991231,41928294400,89.0,287.321,300.0,95.77366666666668,1500,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,24.84,300.0,8.28,210,405,0,0,30
5.56867244350613,1.966041648855891,2.3826600348868365,71,90.59183729384995,1612.830337524414,0.859375,141.30078125,9208192.0,24560396.0,485879.9921875,10115.92578125,1787147059.3093503,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147074.3083403,100.0,80,86.79764152991231,41928294400,89.0,289.47,300.0,96.49000000000001,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.963,300.0,7.654333333333334,210,405,0,0,30
5.575174855475828,1.966041648855891,2.379855823419959,71,90.59183922227592,1612.8303718566895,0.859375,142.19140625,9248867.0,24742753.0,485846.53515625,10115.92578125,1787147074.308712,,,,,,,,,,,,,,,,,,,,,,,,,,
5.568526680155496,1.966041648855891,2.3772010410915034,71,90.59184436474517,1612.8304634094238,0.859375,145.08203125,9347391.0,24992579.0,485880.7421875,10115.92578125,1787147089.3089712,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147089.3087523,100.0,70,86.79764152991231,41928294400,89.0,284.504,300.0,94.83466666666668,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.35,300.0,7.783333333333334,210,405,0,0,30
,,,,,,,,,,,,1787147104.3072448,100.0,67,86.79764152991231,41928294400,88.0,288.612,300.0,96.20400000000001,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.749,300.0,7.582999999999999,210,405,0,0,30
5.567492671386934,1.966041648855891,2.374504546462665,71,90.59184950721442,1612.8305549621582,0.859375,145.7890625,9438390.0,25229578.0,485886.0625,10115.92578125,1787147104.3089304,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147119.307404,100.0,100,86.79764152991231,41928294400,88.0,279.513,300.0,93.17099999999999,1725,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.924,300.0,7.641333333333334,210,405,0,0,30
5.56368688140397,1.966041648855891,2.371845610980422,71,90.59185015002308,1612.83056640625,0.859375,146.66796875,9480548.0,25397757.0,485905.64453125,10115.92578125,1787147119.310214,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147134.3080513,100.0,80,86.79764152991231,41928294400,89.0,288.174,300.0,96.05799999999999,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.868,300.0,7.6226666666666665,210,405,0,0,30
5.568828835434415,1.966041648855891,2.369343003167217,71,90.59185486395323,1612.8306503295898,0.859375,150.18359375,9579577.0,25662933.0,485879.1875,10115.92578125,1787147134.3107753,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147149.3080297,100.0,78,86.79764152991231,41928294400,89.0,292.09,300.0,97.36333333333333,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,22.973,300.0,7.657666666666667,210,405,0,0,30
5.564402032843018,1.966041648855891,2.366797290011563,71,90.59185550676187,1612.8306617736816,0.859375,150.7578125,9630069.0,25847189.0,485901.96484375,10115.92578125,1787147149.3085194,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147164.3079784,100.0,72,86.79764152991231,41928294400,89.0,292.066,300.0,97.35533333333333,1515,7601,0,0,84,0.0,0,0.032424893635495354,15663104,57.0,23.029,300.0,7.676333333333334,210,405,0,0,30
5.570842950899167,1.966041648855891,2.364362668822981,71,90.59186236338755,1612.8307838439941,0.859375,151.86328125,9752507.0,26150224.0,485868.82421875,10115.92578125,1787147164.3098938,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1787147179.3081512,100.0,80,86.79764152991231,41928294400,89.0,289.776,300.0,96.592,1530,7601,0,0,84,0.0,0,0.032424893635495354,15663104,58.0,25.811,300.0,8.603666666666667,210,405,0,0,30
